Date,Open,High,Low,Close
2018/5/2,2654.23999,2660.870117,2631.699951,2635.669922
2018/5/3,2628.080078,2637.139893,2594.620117,2629.72998
2018/5/4,2621.449951,2670.929932,2615.320068,2663.419922
2018/5/7,2680.340088,2683.350098,2664.699951,2672.629883
2018/5/8,2670.26001,2676.340088,2655.199951,2671.919922
2018/5/9,2678.120117,2701.27002,2674.139893,2697.790039
2018/5/10,2705.02002,2726.110107,2704.540039,2723.070068
2018/5/11,2722.699951,2732.860107,2717.449951,2727.719971
2018/5/14,2738.469971,2742.100098,2725.469971,2730.129883
2018/5/15,2718.590088,2718.590088,2701.909912,2711.449951
2018/5/16,2712.620117,2727.76001,2712.169922,2722.459961
2018/5/17,2719.709961,2731.959961,2711.360107,2720.129883
2018/5/18,2717.350098,2719.5,2709.179932,2712.969971
2018/5/21,2735.389893,2739.189941,2725.699951,2733.01001
2018/5/22,2738.340088,2742.23999,2721.879883,2724.439941
2018/5/23,2713.97998,2733.330078,2709.540039,2733.290039
2018/5/24,2730.939941,2731.969971,2707.379883,2727.76001
2018/5/25,2723.600098,2727.360107,2714.98999,2721.330078
2018/5/29,2705.110107,2710.669922,2676.810059,2689.860107
2018/5/30,2702.429932,2729.340088,2702.429932,2724.01001
2018/5/31,2720.97998,2722.5,2700.679932,2705.27002
2018/6/1,2718.699951,2736.929932,2718.699951,2734.620117
2018/6/4,2741.669922,2749.159912,2740.540039,2746.870117
2018/6/5,2748.459961,2752.610107,2739.51001,2748.800049
2018/6/6,2753.25,2772.389893,2748.459961,2772.350098
2018/6/7,2774.840088,2779.899902,2760.159912,2770.370117
2018/6/8,2765.840088,2779.389893,2763.590088,2779.030029
2018/6/11,2780.179932,2790.209961,2780.169922,2782
2018/6/12,2785.600098,2789.800049,2778.780029,2786.850098
2018/6/13,2787.939941,2791.469971,2774.649902,2775.629883
2018/6/14,2783.209961,2789.060059,2776.52002,2782.48999
2018/6/15,2777.780029,2782.810059,2761.72998,2779.659912
2018/6/18,2765.790039,2774.98999,2757.120117,2773.75
2018/6/19,2752.01001,2765.050049,2743.189941,2762.590088
2018/6/20,2769.72998,2774.860107,2763.909912,2767.320068
2018/6/21,2769.280029,2769.280029,2744.389893,2749.76001
2018/6/22,2760.790039,2764.169922,2752.679932,2754.879883
2018/6/25,2742.939941,2742.939941,2698.669922,2717.070068
2018/6/26,2722.120117,2732.909912,2715.600098,2723.060059
2018/6/27,2728.449951,2746.090088,2699.379883,2699.629883
2018/6/28,2698.689941,2724.340088,2691.98999,2716.310059
2018/6/29,2727.129883,2743.26001,2718.030029,2718.370117
2018/7/2,2704.949951,2727.26001,2698.949951,2726.709961
2018/7/3,2733.27002,2736.580078,2711.159912,2713.219971
2018/7/5,2724.189941,2737.830078,2716.02002,2736.610107
2018/7/6,2737.679932,2764.409912,2733.52002,2759.820068
2018/7/9,2775.620117,2784.649902,2770.72998,2784.169922
2018/7/10,2788.560059,2795.580078,2786.23999,2793.840088
2018/7/11,2779.820068,2785.909912,2770.77002,2774.02002
2018/7/12,2783.139893,2799.219971,2781.530029,2798.290039
2018/7/13,2796.929932,2804.530029,2791.689941,2801.310059
2018/7/16,2797.360107,2801.189941,2793.389893,2798.429932
2018/7/17,2789.340088,2814.189941,2789.23999,2809.550049
2018/7/18,2811.350098,2816.76001,2805.889893,2815.620117
2018/7/19,2809.370117,2812.050049,2799.77002,2804.48999
2018/7/20,2804.550049,2809.699951,2800.01001,2801.830078
2018/7/23,2799.169922,2808.610107,2795.139893,2806.97998
2018/7/24,2820.679932,2829.98999,2811.120117,2820.399902
2018/7/25,2817.72998,2848.030029,2817.72998,2846.070068
2018/7/26,2835.48999,2845.570068,2835.26001,2837.439941
2018/7/27,2842.350098,2843.169922,2808.340088,2818.820068
2018/7/30,2819,2821.73999,2798.110107,2802.600098
2018/7/31,2809.72998,2824.459961,2808.060059,2816.290039
2018/8/1,2821.169922,2825.830078,2805.850098,2813.360107
2018/8/2,2800.47998,2829.909912,2796.340088,2827.219971
2018/8/3,2829.620117,2840.379883,2827.370117,2840.350098
2018/8/6,2840.290039,2853.290039,2835.97998,2850.399902
2018/8/7,2855.919922,2863.429932,2855.919922,2858.449951
2018/8/8,2856.790039,2862.439941,2853.090088,2857.699951
2018/8/9,2857.189941,2862.47998,2851.97998,2853.580078
2018/8/10,2838.899902,2842.199951,2825.810059,2833.280029
2018/8/13,2835.459961,2843.399902,2819.879883,2821.929932
2018/8/14,2827.879883,2843.110107,2826.580078,2839.959961
2018/8/15,2827.949951,2827.949951,2802.48999,2818.370117
2018/8/16,2831.439941,2850.48999,2831.439941,2840.689941
2018/8/17,2838.320068,2855.629883,2833.72998,2850.129883
2018/8/20,2853.929932,2859.76001,2850.620117,2857.050049
2018/8/21,2861.51001,2873.22998,2861.320068,2862.959961
2018/8/22,2860.98999,2867.540039,2856.050049,2861.820068
2018/8/23,2860.290039,2868.780029,2854.030029,2856.97998
2018/8/24,2862.350098,2876.159912,2862.350098,2874.689941
2018/8/27,2884.689941,2898.25,2884.689941,2896.73999
2018/8/28,2901.449951,2903.77002,2893.5,2897.52002
2018/8/29,2900.620117,2916.5,2898.399902,2914.040039
2018/8/30,2908.939941,2912.459961,2895.219971,2901.129883
2018/8/31,2898.370117,2906.320068,2891.72998,2901.52002
2018/9/4,2896.959961,2900.179932,2885.129883,2896.719971
2018/9/5,2891.590088,2894.209961,2876.919922,2888.600098
2018/9/6,2888.639893,2892.050049,2867.290039,2878.050049
2018/9/7,2868.26001,2883.810059,2864.120117,2871.679932
2018/9/10,2881.389893,2886.929932,2875.939941,2877.129883
2018/9/11,2871.570068,2892.52002,2866.780029,2887.889893
2018/9/12,2888.290039,2894.649902,2879.199951,2888.919922
2018/9/13,2896.850098,2906.76001,2896.389893,2904.179932
2018/9/14,2906.379883,2908.300049,2895.77002,2904.97998
2018/9/17,2903.830078,2904.649902,2886.159912,2888.800049
2018/9/18,2890.73999,2911.169922,2890.429932,2904.310059
2018/9/19,2906.600098,2912.360107,2903.820068,2907.949951
2018/9/20,2919.72998,2934.800049,2919.72998,2930.75
2018/9/21,2936.76001,2940.909912,2927.110107,2929.669922
2018/9/24,2921.830078,2923.790039,2912.629883,2919.370117
2018/9/25,2921.75,2923.949951,2913.699951,2915.560059
2018/9/26,2916.97998,2931.149902,2903.280029,2905.969971
2018/9/27,2911.649902,2927.219971,2909.27002,2914
2018/9/28,2910.030029,2920.530029,2907.5,2913.97998
2018/10/1,2926.290039,2937.060059,2917.909912,2924.590088
2018/10/2,2923.800049,2931.419922,2919.370117,2923.429932
2018/10/3,2931.689941,2939.860107,2921.360107,2925.51001
2018/10/4,2919.350098,2919.780029,2883.919922,2901.610107
2018/10/5,2902.540039,2909.639893,2869.290039,2885.570068
2018/10/8,2877.530029,2889.449951,2862.080078,2884.429932
2018/10/9,2882.51001,2894.830078,2874.27002,2880.340088
2018/10/10,2873.899902,2874.02002,2784.860107,2785.679932
2018/10/11,2776.870117,2795.139893,2710.51001,2728.370117
2018/10/12,2770.540039,2775.77002,2729.439941,2767.129883
2018/10/15,2763.830078,2775.98999,2749.030029,2750.790039
2018/10/16,2767.050049,2813.459961,2766.909912,2809.919922
2018/10/17,2811.669922,2816.939941,2781.810059,2809.209961
2018/10/18,2802,2806.040039,2755.179932,2768.780029
2018/10/19,2775.659912,2797.77002,2760.27002,2767.780029
2018/10/22,2773.939941,2778.939941,2749.219971,2755.879883
2018/10/23,2721.030029,2753.590088,2691.429932,2740.689941
2018/10/24,2737.870117,2742.590088,2651.889893,2656.100098
2018/10/25,2674.879883,2722.699951,2667.840088,2705.570068
2018/10/26,2667.860107,2692.379883,2628.159912,2658.689941
2018/10/29,2682.649902,2706.850098,2603.540039,2641.25
2018/10/30,2640.679932,2685.429932,2635.340088,2682.629883
2018/10/31,2705.600098,2736.689941,2705.600098,2711.73999
2018/11/1,2717.580078,2741.669922,2708.850098,2740.370117
2018/11/2,2745.449951,2756.550049,2700.439941,2723.060059
2018/11/5,2726.370117,2744.27002,2717.939941,2738.310059
2018/11/6,2738.399902,2756.820068,2737.080078,2755.449951
2018/11/7,2774.129883,2815.149902,2774.129883,2813.889893
2018/11/8,2806.379883,2814.75,2794.98999,2806.830078
2018/11/9,2794.100098,2794.100098,2764.23999,2781.01001
2018/11/12,2773.929932,2775.98999,2722,2726.219971
2018/11/13,2730.050049,2754.600098,2714.97998,2722.179932
2018/11/14,2737.899902,2746.800049,2685.75,2701.580078
2018/11/15,2693.52002,2735.379883,2670.75,2730.199951
2018/11/16,2718.540039,2746.75,2712.159912,2736.27002
2018/11/19,2730.73999,2733.159912,2681.090088,2690.72998
2018/11/20,2654.600098,2669.439941,2631.52002,2641.889893
2018/11/21,2657.73999,2670.72998,2649.820068,2649.929932
2018/11/23,2633.360107,2647.550049,2631.090088,2632.560059
2018/11/26,2649.969971,2674.350098,2649.969971,2673.449951
2018/11/27,2663.75,2682.530029,2655.889893,2682.169922
2018/11/28,2691.449951,2744,2684.379883,2743.790039
2018/11/29,2736.969971,2753.75,2722.939941,2737.800049
2018/11/30,2737.76001,2760.879883,2732.76001,2760.169922
2018/12/3,2790.5,2800.179932,2773.379883,2790.370117
2018/12/4,2782.429932,2785.929932,2697.179932,2700.060059
2018/12/6,2663.51001,2696.149902,2621.530029,2695.949951
2018/12/7,2691.26001,2708.540039,2623.139893,2633.080078
2018/12/10,2630.860107,2647.51001,2583.22998,2637.719971
2018/12/11,2664.439941,2674.350098,2621.300049,2636.780029
2018/12/12,2658.22998,2685.439941,2650.26001,2651.070068
2018/12/13,2658.699951,2670.189941,2637.27002,2650.540039
2018/12/14,2629.679932,2635.070068,2593.840088,2599.949951
2018/12/17,2590.75,2601.129883,2530.540039,2545.939941
2018/12/18,2559.899902,2573.98999,2528.709961,2546.159912
2018/12/19,2547.050049,2585.290039,2488.959961,2506.959961
2018/12/20,2496.77002,2509.629883,2441.179932,2467.419922
2018/12/21,2465.379883,2504.409912,2408.550049,2416.620117
2018/12/24,2400.560059,2410.340088,2351.100098,2351.100098
2018/12/26,2363.120117,2467.76001,2346.580078,2467.699951
2018/12/27,2442.5,2489.100098,2397.939941,2488.830078
2018/12/28,2498.77002,2520.27002,2472.889893,2485.73999
2018/12/31,2498.939941,2509.23999,2482.820068,2506.850098
2019/1/2,2476.959961,2519.48999,2467.469971,2510.030029
2019/1/3,2491.919922,2493.139893,2443.959961,2447.889893
2019/1/4,2474.330078,2538.070068,2474.330078,2531.939941
2019/1/7,2535.610107,2566.159912,2524.560059,2549.689941
2019/1/8,2568.110107,2579.820068,2547.560059,2574.409912
2019/1/9,2580,2595.320068,2568.889893,2584.959961
2019/1/10,2573.51001,2597.820068,2562.02002,2596.639893
2019/1/11,2588.110107,2596.27002,2577.399902,2596.26001
2019/1/14,2580.310059,2589.320068,2570.409912,2582.610107
2019/1/15,2585.100098,2613.080078,2585.100098,2610.300049
2019/1/16,2614.75,2625.76001,2612.679932,2616.100098
2019/1/17,2609.280029,2645.060059,2606.360107,2635.959961
2019/1/18,2651.27002,2675.469971,2647.580078,2670.709961
2019/1/22,2657.879883,2657.879883,2617.27002,2632.899902
2019/1/23,2643.47998,2653.189941,2612.860107,2638.699951
2019/1/24,2638.840088,2647.199951,2627.01001,2642.330078
2019/1/25,2657.439941,2672.379883,2657.330078,2664.76001
2019/1/28,2644.969971,2644.969971,2624.060059,2643.850098
2019/1/29,2644.889893,2650.929932,2631.050049,2640
2019/1/30,2653.620117,2690.439941,2648.340088,2681.050049
2019/1/31,2685.48999,2708.949951,2678.649902,2704.100098
2019/2/1,2702.320068,2716.659912,2696.879883,2706.530029
2019/2/4,2706.48999,2724.98999,2698.75,2724.870117
2019/2/5,2728.340088,2738.97998,2724.030029,2737.699951
2019/2/6,2735.050049,2738.080078,2724.149902,2731.610107
2019/2/7,2717.530029,2719.320068,2687.26001,2706.050049
2019/2/8,2692.360107,2708.070068,2681.830078,2707.879883
2019/2/11,2712.399902,2718.050049,2703.790039,2709.800049
2019/2/12,2722.610107,2748.189941,2722.610107,2744.72998
2019/2/13,2750.300049,2761.850098,2748.629883,2753.030029
2019/2/14,2743.5,2757.899902,2731.22998,2745.72998
2019/2/15,2760.23999,2775.659912,2760.23999,2775.600098
2019/2/19,2769.280029,2787.330078,2767.290039,2779.76001
2019/2/20,2779.050049,2789.879883,2774.060059,2784.699951
2019/2/21,2780.23999,2781.580078,2764.550049,2774.879883
2019/2/22,2780.669922,2794.199951,2779.110107,2792.669922
2019/2/25,2804.350098,2813.48999,2794.98999,2796.110107
2019/2/26,2792.360107,2803.120117,2789.469971,2793.899902
2019/2/27,2787.5,2795.76001,2775.129883,2792.379883
2019/2/28,2788.110107,2793.72998,2782.51001,2784.48999
2019/3/1,2798.219971,2808.02002,2787.379883,2803.689941
2019/3/4,2814.370117,2816.879883,2767.659912,2792.810059
2019/3/5,2794.409912,2796.439941,2782.969971,2789.649902
2019/3/6,2790.27002,2790.27002,2768.689941,2771.449951
2019/3/7,2766.530029,2767.25,2739.090088,2748.929932
2019/3/8,2730.790039,2744.129883,2722.27002,2743.070068
2019/3/11,2747.610107,2784,2747.610107,2783.300049
2019/3/12,2787.340088,2798.320068,2786.72998,2791.52002
2019/3/13,2799.780029,2821.23999,2799.780029,2810.919922
2019/3/14,2810.379883,2815,2803.459961,2808.47998
2019/3/15,2810.790039,2830.72998,2810.790039,2822.47998
2019/3/18,2822.610107,2835.409912,2821.98999,2832.939941
2019/3/19,2840.76001,2852.419922,2823.27002,2832.570068
2019/3/20,2831.340088,2843.540039,2812.429932,2824.22998
2019/3/21,2819.719971,2860.310059,2817.379883,2854.879883
2019/3/22,2844.52002,2846.159912,2800.469971,2800.709961
2019/3/25,2796.01001,2809.790039,2785.02002,2798.360107
2019/3/26,2812.659912,2829.870117,2803.98999,2818.459961
2019/3/27,2819.719971,2825.560059,2787.719971,2805.370117
2019/3/28,2809.399902,2819.709961,2798.77002,2815.439941
2019/3/29,2828.27002,2836.030029,2819.22998,2834.399902
2019/4/1,2848.629883,2869.399902,2848.629883,2867.189941
2019/4/2,2868.23999,2872.899902,2858.75,2867.23999
2019/4/3,2876.090088,2885.25,2865.169922,2873.399902
2019/4/4,2873.98999,2881.280029,2867.139893,2879.389893
2019/4/5,2884.159912,2893.23999,2882.98999,2892.73999
2019/4/8,2888.459961,2895.949951,2880.780029,2895.77002
2019/4/9,2886.580078,2886.879883,2873.330078,2878.199951
2019/4/10,2881.370117,2889.709961,2879.129883,2888.209961
2019/4/11,2891.919922,2893.419922,2881.98999,2888.320068
2019/4/12,2900.860107,2910.540039,2898.370117,2907.409912
2019/4/15,2908.320068,2909.600098,2896.47998,2905.580078
2019/4/16,2912.26001,2916.060059,2900.709961,2907.060059
2019/4/17,2916.040039,2918,2895.449951,2900.449951
2019/4/18,2904.810059,2908.399902,2891.899902,2905.030029
2019/4/22,2898.780029,2909.51001,2896.350098,2907.969971
2019/4/23,2909.98999,2936.310059,2908.530029,2933.679932
2019/4/24,2934,2936.830078,2926.050049,2927.25
2019/4/25,2928.98999,2933.100098,2912.840088,2926.169922
2019/4/26,2925.810059,2939.879883,2917.560059,2939.879883
2019/4/29,2940.580078,2949.52002,2939.350098,2943.030029
2019/4/30,2937.139893,2948.219971,2924.110107,2945.830078
2019/5/1,2952.330078,2954.129883,2923.360107,2923.72998
2019/5/2,2922.159912,2931.679932,2900.5,2917.52002
2019/5/3,2929.209961,2947.850098,2929.209961,2945.639893
2019/5/6,2908.889893,2937.320068,2898.209961,2932.469971
2019/5/7,2913.030029,2913.030029,2862.600098,2884.050049
2019/5/8,2879.610107,2897.959961,2873.280029,2879.419922
2019/5/9,2859.840088,2875.969971,2836.399902,2870.719971
2019/5/10,2863.100098,2891.310059,2825.389893,2881.399902
2019/5/13,2840.189941,2840.189941,2801.429932,2811.870117
2019/5/14,2820.120117,2852.540039,2820.120117,2834.409912
2019/5/15,2820.379883,2858.679932,2815.080078,2850.959961
2019/5/16,2855.800049,2892.149902,2855.800049,2876.320068
2019/5/17,2858.600098,2885.47998,2854.22998,2859.530029
2019/5/20,2841.939941,2853.860107,2831.290039,2840.22998
2019/5/21,2854.02002,2868.879883,2854.02002,2864.360107
2019/5/22,2856.060059,2865.469971,2851.110107,2856.27002
2019/5/23,2836.699951,2836.699951,2805.48999,2822.23999
2019/5/24,2832.409912,2841.360107,2820.189941,2826.060059
2019/5/28,2830.030029,2840.51001,2801.580078,2802.389893
2019/5/29,2790.25,2792.030029,2766.060059,2783.02002
2019/5/30,2786.939941,2799,2776.73999,2788.860107
2019/5/31,2766.149902,2768.97998,2750.52002,2752.060059
2019/6/3,2751.530029,2763.070068,2728.810059,2744.449951
2019/6/4,2762.639893,2804.48999,2762.639893,2803.27002
2019/6/5,2818.090088,2827.280029,2800.919922,2826.149902
2019/6/6,2828.51001,2852.100098,2822.449951,2843.48999
2019/6/7,2852.870117,2884.969971,2852.870117,2873.340088
2019/6/10,2885.830078,2904.77002,2885.51001,2886.72998
2019/6/11,2903.27002,2910.610107,2878.530029,2885.719971
2019/6/12,2882.72998,2888.570068,2874.679932,2879.840088
2019/6/13,2886.23999,2895.23999,2881.98999,2891.639893
2019/6/14,2886.820068,2894.449951,2879.620117,2886.97998
2019/6/17,2889.75,2897.27002,2887.300049,2889.669922
2019/6/18,2906.709961,2930.790039,2905.439941,2917.75
2019/6/19,2920.550049,2931.73999,2911.429932,2926.459961
2019/6/20,2949.600098,2958.060059,2931.5,2954.179932
2019/6/21,2952.709961,2964.149902,2946.870117,2950.459961
2019/6/24,2951.419922,2954.919922,2944.050049,2945.350098
2019/6/25,2945.780029,2946.52002,2916.01001,2917.379883
2019/6/26,2926.070068,2932.590088,2912.98999,2913.780029
2019/6/27,2919.659912,2929.300049,2918.570068,2924.919922
2019/6/28,2932.939941,2943.97998,2929.050049,2941.76001
2019/7/1,2971.409912,2977.929932,2952.219971,2964.330078
2019/7/2,2964.659912,2973.209961,2955.919922,2973.01001
2019/7/3,2978.080078,2995.840088,2977.959961,2995.820068
2019/7/5,2984.25,2994.030029,2967.969971,2990.409912
2019/7/8,2979.77002,2980.76001,2970.090088,2975.949951
2019/7/9,2965.52002,2981.899902,2963.439941,2979.629883
2019/7/10,2989.300049,3002.97998,2984.620117,2993.070068
2019/7/11,2999.620117,3002.330078,2988.800049,2999.909912
2019/7/12,3003.360107,3013.919922,3001.870117,3013.77002
2019/7/15,3017.800049,3017.800049,3008.77002,3014.300049
2019/7/16,3012.129883,3015.02002,3001.149902,3004.040039
2019/7/17,3005.100098,3005.26001,2984.25,2984.419922
2019/7/18,2978.870117,2998.280029,2973.090088,2995.110107
2019/7/19,3004.26001,3006.02002,2975.860107,2976.610107
2019/7/22,2981.929932,2990.709961,2976.649902,2985.030029
2019/7/23,2994.73999,3005.899902,2988.560059,3005.469971
2019/7/24,2998.77002,3019.590088,2996.820068,3019.560059
2019/7/25,3016.26001,3016.310059,2997.23999,3003.669922
2019/7/26,3013.25,3027.97998,3012.590088,3025.860107
2019/7/29,3024.469971,3025.610107,3014.300049,3020.969971
2019/7/30,3007.659912,3017.189941,3000.939941,3013.179932
2019/7/31,3016.219971,3017.399902,2958.080078,2980.379883
2019/8/1,2980.320068,3013.590088,2945.22998,2953.560059
2019/8/2,2943.899902,2945.5,2914.110107,2932.050049
2019/8/5,2898.070068,2898.070068,2822.120117,2844.73999
2019/8/6,2861.179932,2884.399902,2847.419922,2881.77002
2019/8/7,2858.649902,2892.169922,2825.709961,2883.97998
2019/8/8,2896.209961,2938.719971,2894.469971,2938.090088
2019/8/9,2930.51001,2935.75,2900.149902,2918.649902
2019/8/12,2907.070068,2907.580078,2873.139893,2882.699951
2019/8/13,2880.719971,2943.310059,2877.050049,2926.320068
2019/8/14,2894.149902,2894.149902,2839.639893,2840.600098
2019/8/15,2846.199951,2856.669922,2825.51001,2847.600098
2019/8/16,2864.73999,2893.629883,2864.73999,2888.679932
2019/8/19,2913.47998,2931,2913.47998,2923.649902
2019/8/20,2919.01001,2923.629883,2899.600098,2900.51001
2019/8/21,2922.040039,2928.72998,2917.909912,2924.429932
2019/8/22,2930.939941,2939.080078,2904.51001,2922.949951
2019/8/23,2911.070068,2927.01001,2834.969971,2847.110107
2019/8/26,2866.699951,2879.27002,2856,2878.379883
2019/8/27,2893.139893,2898.790039,2860.590088,2869.159912
2019/8/28,2861.280029,2890.030029,2853.050049,2887.939941
2019/8/29,2910.370117,2930.5,2905.669922,2924.580078
2019/8/30,2937.090088,2940.429932,2913.320068,2926.459961
2019/9/3,2909.01001,2914.389893,2891.850098,2906.27002
2019/9/4,2924.669922,2938.840088,2921.860107,2937.780029
2019/9/5,2960.600098,2985.860107,2960.600098,2976
2019/9/6,2980.330078,2985.030029,2972.51001,2978.709961
2019/9/9,2988.429932,2989.429932,2969.389893,2978.429932
2019/9/10,2971.01001,2979.389893,2957.01001,2979.389893
2019/9/11,2981.409912,3000.929932,2975.310059,3000.929932
2019/9/12,3009.080078,3020.73999,3000.919922,3009.570068
2019/9/13,3012.209961,3017.330078,3002.899902,3007.389893
2019/9/16,2996.409912,3002.189941,2990.669922,2997.959961
2019/9/17,2995.669922,3006.209961,2993.72998,3005.699951
2019/9/18,3001.5,3007.830078,2978.570068,3006.72998
2019/9/19,3010.360107,3021.98999,3003.159912,3006.790039
2019/9/20,3008.419922,3016.370117,2984.679932,2992.070068
2019/9/23,2983.5,2999.149902,2982.22998,2991.780029
2019/9/24,3002.429932,3007.97998,2957.72998,2966.600098
2019/9/25,2968.350098,2989.820068,2952.860107,2984.870117
2019/9/26,2985.72998,2987.280029,2963.709961,2977.620117
2019/9/27,2985.469971,2987.310059,2945.530029,2961.790039
2019/9/30,2967.070068,2983.850098,2967.070068,2976.73999
2019/10/1,2983.689941,2992.530029,2938.699951,2940.25
2019/10/2,2924.780029,2924.780029,2874.929932,2887.610107
2019/10/3,2885.379883,2911.129883,2855.939941,2910.629883
2019/10/4,2918.560059,2953.73999,2918.560059,2952.01001
2019/10/7,2944.22998,2959.75,2935.679932,2938.790039
2019/10/8,2920.399902,2925.469971,2892.659912,2893.060059
2019/10/9,2911.100098,2929.320068,2907.409912,2919.399902
2019/10/10,2918.550049,2948.459961,2917.120117,2938.129883
2019/10/11,2963.070068,2993.280029,2963.070068,2970.27002
2019/10/14,2965.810059,2972.840088,2962.939941,2966.149902
2019/10/15,2973.610107,3003.280029,2973.610107,2995.679932
2019/10/16,2989.679932,2997.540039,2985.199951,2989.689941
2019/10/17,3000.77002,3008.290039,2991.790039,2997.949951
2019/10/18,2996.840088,3000,2976.310059,2986.199951
2019/10/21,2996.47998,3007.330078,2995.350098,3006.719971
2019/10/22,3010.72998,3014.570068,2995.040039,2995.98999
2019/10/23,2994.01001,3004.780029,2991.209961,3004.52002
2019/10/24,3014.780029,3016.070068,3000.419922,3010.290039
2019/10/25,3003.320068,3027.389893,3001.939941,3022.550049
2019/10/28,3032.120117,3044.080078,3032.120117,3039.419922
2019/10/29,3035.389893,3047.870117,3034.810059,3036.889893
2019/10/30,3039.73999,3050.100098,3025.959961,3046.77002
2019/10/31,3046.899902,3046.899902,3023.189941,3037.560059
2019/11/1,3050.719971,3066.949951,3050.719971,3066.909912
2019/11/4,3078.959961,3085.199951,3074.870117,3078.27002
2019/11/5,3080.800049,3083.949951,3072.149902,3074.620117
2019/11/6,3075.100098,3078.340088,3065.889893,3076.780029
2019/11/7,3087.02002,3097.77002,3080.22998,3085.179932
2019/11/8,3081.25,3093.090088,3073.580078,3093.080078
2019/11/11,3080.330078,3088.330078,3075.820068,3087.01001
2019/11/12,3089.280029,3102.610107,3084.72998,3091.840088
2019/11/13,3084.179932,3098.060059,3078.800049,3094.040039
2019/11/14,3090.75,3098.199951,3083.26001,3096.629883
2019/11/15,3107.919922,3120.459961,3104.600098,3120.459961
2019/11/18,3117.909912,3124.169922,3112.060059,3122.030029
2019/11/19,3127.449951,3127.639893,3113.469971,3120.179932
2019/11/20,3114.659912,3118.969971,3091.409912,3108.459961
2019/11/21,3108.48999,3110.110107,3094.550049,3103.540039
2019/11/22,3111.409912,3112.870117,3099.26001,3110.290039
2019/11/25,3117.439941,3133.830078,3117.439941,3133.639893
2019/11/26,3134.850098,3142.689941,3131,3140.52002
2019/11/27,3145.48999,3154.26001,3143.409912,3153.629883
2019/11/29,3147.179932,3150.300049,3139.340088,3140.97998
2019/12/2,3143.850098,3144.310059,3110.780029,3113.870117
2019/12/3,3087.409912,3094.969971,3070.330078,3093.199951
2019/12/4,3103.5,3119.379883,3102.530029,3112.76001
2019/12/5,3119.209961,3119.449951,3103.76001,3117.429932
2019/12/6,3134.620117,3150.600098,3134.620117,3145.909912
2019/12/9,3141.860107,3148.870117,3135.459961,3135.959961
2019/12/10,3135.360107,3142.120117,3126.090088,3132.52002
2019/12/11,3135.75,3143.97998,3133.209961,3141.629883
2019/12/12,3141.22998,3176.280029,3138.469971,3168.570068
2019/12/13,3166.649902,3182.679932,3156.51001,3168.800049
2019/12/16,3183.629883,3197.709961,3183.629883,3191.449951
2019/12/17,3195.399902,3198.219971,3191.030029,3192.52002
2019/12/18,3195.209961,3198.47998,3191.139893,3191.139893
2019/12/19,3192.320068,3205.47998,3192.320068,3205.370117
2019/12/20,3223.330078,3225.649902,3216.030029,3221.219971
2019/12/23,3226.050049,3227.780029,3222.300049,3224.01001
2019/12/24,3225.449951,3226.429932,3220.51001,3223.379883
2019/12/26,3227.199951,3240.080078,3227.199951,3239.909912
2019/12/27,3247.22998,3247.929932,3234.370117,3240.02002
2019/12/30,3240.090088,3240.919922,3216.570068,3221.290039
2019/12/31,3215.179932,3231.719971,3212.030029,3230.780029
